time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,gender,subject,total_exam_entries,grade,percentage_achieving
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,97AstarA,18.9
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,97AstarA,26.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,97AstarA,22.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,Astar,6.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,Astar,9.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,Astar,8.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,A,12.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,A,16.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,A,14.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,B,20.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,B,24.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,B,22.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,C,29.1
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,C,27.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,C,28.2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,D,20
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,D,14.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,D,17.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,E,7.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,E,4.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,E,6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,F,2.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,F,1.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,F,2
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,G,0.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,G,0.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,G,0.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,German,28070,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,German,30450,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,German,58520,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,91AstarG,87.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,91AstarG,96.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,91AstarG,96.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,94AstarC,26.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,94AstarC,54.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,94AstarC,53.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,97AstarA,3.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,97AstarA,11.3
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,97AstarA,10.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,Astar,c
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,Astar,c
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,Astar,2.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,A,3.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,A,8.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,A,8.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,B,8.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,B,19.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,B,18.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,C,14.4
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,C,24.2
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,C,23.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,D,21.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,D,18.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,D,18.7
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,E,17.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,E,11.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,E,12.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,F,11.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,F,7.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,F,7.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,G,10.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,G,4.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,G,4.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Health and Social Care,741,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Health and Social Care,12910,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,Health and Social Care,13651,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,91AstarG,97.6
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,91AstarG,98.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,91AstarG,98.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,94AstarC,64.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,94AstarC,71.7
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,94AstarC,68.3
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,97AstarA,24.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,97AstarA,32.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,97AstarA,28.6
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,9 to 5,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,Astar,7.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,Astar,12.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,Astar,10.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,A,16.5
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,A,20.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,A,18.5
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,B,20.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,B,21.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,B,20.9
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,C,19.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,C,17.8
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,C,18.8
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,D,14.2
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,D,12.1
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,D,13.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,E,9.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,E,7.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,E,8.4
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,F,5.8
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,F,4.5
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,F,5.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,G,3.7
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,G,2.6
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,G,3.1
201314,Academic year,National,E92000001,England,Final,All schools,Boys,History,115413,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Girls,History,122846,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Total,History,238259,Covid impacted,z
201314,Academic year,National,E92000001,England,Final,All schools,Boys,Home Economics,3594,91AstarG,97.3
201314,Academic year,National,E92000001,England,Final,All schools,Girls,Home Economics,24583,91AstarG,98.4
201314,Academic year,National,E92000001,England,Final,All schools,Total,Home Economics,28177,91AstarG,98.2
